9.526030000000000655e+03 4.653358297059693172e-01
9.526530000000000655e+03 4.207266302947415548e-01
9.527030000000000655e+03 4.721843480142916549e-01
9.527530000000000655e+03 4.804601465907251678e-01
9.528030000000000655e+03 4.655968366360137001e-01
9.528530000000000655e+03 5.216336404317805098e-01
9.529040000000000873e+03 4.531500721294047795e-01
9.529530000000000655e+03 4.079491645507569153e-01
9.530030000000000655e+03 4.366827094099376971e-01
9.530530000000000655e+03 5.227573121594819572e-01
9.531030000000000655e+03 4.749694569160608504e-01
9.531530000000000655e+03 4.285726344747634586e-01
9.532030000000000655e+03 4.176438842087975556e-01
9.532530000000000655e+03 4.315242699649671776e-01
9.533030000000000655e+03 4.287060567859330984e-01
9.533530000000000655e+03 4.782900433986920774e-01
9.534030000000000655e+03 4.512515150206132253e-01
9.534530000000000655e+03 4.751555399169331007e-01
9.535030000000000655e+03 4.884643675152857689e-01
9.535530000000000655e+03 4.899670771342991560e-01
9.536030000000000655e+03 4.880985726755460163e-01
9.536530000000000655e+03 4.334943042855136097e-01
9.537030000000000655e+03 4.486150872623484442e-01
9.537530000000000655e+03 4.383704116253664407e-01
9.538030000000000655e+03 4.548793585149333296e-01
9.538530000000000655e+03 4.357151401872798036e-01
9.539030000000000655e+03 4.458514591211851785e-01
9.539530000000000655e+03 3.993631023057189755e-01
9.540030000000000655e+03 4.889990676480752141e-01
9.540530000000000655e+03 4.508303721696084176e-01
9.541030000000000655e+03 4.812102285126357293e-01
9.541530000000000655e+03 4.697252156352842989e-01
9.542030000000000655e+03 4.722959431909756756e-01
9.542530000000000655e+03 4.847248596298340262e-01
9.543030000000000655e+03 5.181190197545619824e-01
9.543530000000000655e+03 4.541324387885461444e-01
9.544030000000000655e+03 4.672818467428040967e-01
9.544530000000000655e+03 4.832177946640187627e-01
9.545030000000000655e+03 4.550463150501989906e-01
9.545530000000000655e+03 4.440972731811726470e-01
9.546030000000000655e+03 4.553558866234685421e-01
9.546530000000000655e+03 4.881622336742849622e-01
9.547030000000000655e+03 4.881684126697091730e-01
9.547520000000000437e+03 4.426241676921228718e-01
9.548030000000000655e+03 4.415338497101657378e-01
9.548530000000000655e+03 4.457080918682199133e-01
9.549030000000000655e+03 4.801517131250405135e-01
9.549520000000000437e+03 4.530736311343677158e-01
9.550030000000000655e+03 4.963898848046834900e-01
9.550530000000000655e+03 4.988652431308682744e-01
9.551030000000000655e+03 4.656615798356216196e-01
9.551530000000000655e+03 4.686226926307169860e-01
9.552030000000000655e+03 4.845012727410601405e-01
9.552530000000000655e+03 4.728496054328075182e-01
9.553030000000000655e+03 5.190783862081580491e-01
9.553530000000000655e+03 4.758211677620057811e-01
9.554030000000000655e+03 4.486321070499709185e-01
9.554530000000000655e+03 4.475083359887507273e-01
9.555030000000000655e+03 4.248898728984694673e-01
9.555520000000000437e+03 4.555335426407743360e-01
9.556030000000000655e+03 4.514288909194533184e-01
9.556530000000000655e+03 4.542612233359155649e-01
9.557030000000000655e+03 4.438583238167297385e-01
9.557530000000000655e+03 4.232479666489514791e-01
9.558020000000000437e+03 4.985094667941749047e-01
9.558530000000000655e+03 5.309182700880347161e-01
9.559030000000000655e+03 4.856625191696142263e-01
9.559530000000000655e+03 5.138068047173671715e-01
9.560030000000000655e+03 5.134327506054481294e-01
9.560530000000000655e+03 4.617453251728094177e-01
9.561030000000000655e+03 4.798865206311324072e-01
9.561530000000000655e+03 5.339342657243468793e-01
9.562030000000000655e+03 4.437135889175511383e-01
9.562530000000000655e+03 4.784406278348081187e-01
9.563030000000000655e+03 4.059134742218234448e-01
9.563530000000000655e+03 4.804160843961496896e-01
9.564020000000000437e+03 4.834723281801568406e-01
9.564530000000000655e+03 4.526068044432864368e-01
9.565030000000000655e+03 4.951276960823267625e-01
9.565530000000000655e+03 4.880162660871228408e-01
9.566030000000000655e+03 4.605065360782651385e-01
9.566530000000000655e+03 4.709079795617817088e-01
9.567030000000000655e+03 4.601265859986048978e-01
9.567530000000000655e+03 4.711222374469514751e-01
9.568030000000000655e+03 4.640114216994480900e-01
9.568530000000000655e+03 4.841101524524412669e-01
9.569030000000000655e+03 4.231928003579512043e-01
9.569530000000000655e+03 4.150885641502441437e-01
9.570030000000000655e+03 4.250339781135857864e-01
9.570530000000000655e+03 4.544887886498817364e-01
9.571030000000000655e+03 5.555893780232480372e-01
9.571530000000000655e+03 4.775788847436716056e-01
9.572020000000000437e+03 4.883517100914696596e-01
9.572530000000000655e+03 5.002845229754311340e-01
9.573030000000000655e+03 5.088367779025516624e-01
9.573530000000000655e+03 4.822416674888265198e-01
9.574030000000000655e+03 5.326582352276639787e-01
9.574530000000000655e+03 5.460484969961922896e-01
9.575030000000000655e+03 4.627719615925480756e-01
9.575530000000000655e+03 4.653608079762635019e-01
9.576010000000000218e+03 4.910646978053975209e-01
9.576530000000000655e+03 4.883734686770995759e-01
9.577010000000000218e+03 4.912261538264599547e-01
9.577530000000000655e+03 5.091066204670484652e-01
9.578030000000000655e+03 4.823055104704521145e-01
9.578530000000000655e+03 4.649271271230372982e-01
9.579030000000000655e+03 5.405110508852445372e-01
9.579530000000000655e+03 5.250118941541829232e-01
9.580030000000000655e+03 4.663722634524236632e-01
9.580530000000000655e+03 4.654233880930424005e-01
9.581020000000000437e+03 5.310975238642111629e-01
9.581530000000000655e+03 4.877115166767698184e-01
9.582030000000000655e+03 4.730553698742693269e-01
9.582530000000000655e+03 5.156509201296619604e-01
9.583030000000000655e+03 5.297571244085542697e-01
9.583530000000000655e+03 5.435206740150519966e-01
9.584030000000000655e+03 5.005526443460827091e-01
9.584530000000000655e+03 5.185115306793915968e-01
9.585020000000000437e+03 5.671412020144996902e-01
9.585530000000000655e+03 5.236215288634850085e-01
9.586030000000000655e+03 5.327501297622305731e-01
9.586530000000000655e+03 5.010524908728593019e-01
9.587030000000000655e+03 5.131642512465096617e-01
9.587530000000000655e+03 5.214824932533033142e-01
9.588030000000000655e+03 5.090558710897867822e-01
9.588530000000000655e+03 5.466135791734455518e-01
9.589030000000000655e+03 5.385817015650086192e-01
9.589530000000000655e+03 5.971635873737001221e-01
9.590020000000000437e+03 4.908466586637977302e-01
9.590530000000000655e+03 5.074395440791072964e-01
9.591030000000000655e+03 5.095099995122962522e-01
9.591530000000000655e+03 5.428865858001725719e-01
9.592030000000000655e+03 5.310056328039848283e-01
9.592510000000000218e+03 5.850522582406340044e-01
9.593030000000000655e+03 6.050100575190457963e-01
9.593530000000000655e+03 4.851859808202665381e-01
9.594030000000000655e+03 5.362334520666436344e-01
9.594530000000000655e+03 5.264171572266332921e-01
9.595000000000000000e+03 5.646339051018247623e-01
9.595530000000000655e+03 5.752927810685262155e-01
9.596030000000000655e+03 5.858052207416125645e-01
9.596530000000000655e+03 5.710544090837326170e-01
9.597020000000000437e+03 6.214825940193160481e-01
9.597530000000000655e+03 5.655460806246368488e-01
9.598030000000000655e+03 4.986798118138155989e-01
9.598530000000000655e+03 5.690004460954964927e-01
9.599030000000000655e+03 5.637233463439109693e-01
9.599530000000000655e+03 5.250681139404697051e-01
9.600030000000000655e+03 5.633524901172005661e-01
9.600530000000000655e+03 5.713797821374438923e-01
9.601030000000000655e+03 6.184704289592929394e-01
9.601530000000000655e+03 4.797396275716885317e-01
9.602030000000000655e+03 5.437842217427345526e-01
9.602530000000000655e+03 5.523124972336319605e-01
9.603000000000000000e+03 5.794693395752407161e-01
9.603530000000000655e+03 5.491322804257806611e-01
9.604030000000000655e+03 5.577038908680335139e-01
9.604530000000000655e+03 5.482437455302272555e-01
9.605010000000000218e+03 5.568427594363716260e-01
9.605530000000000655e+03 5.742716168240638019e-01
9.606010000000000218e+03 5.583881743649191653e-01
9.606530000000000655e+03 6.025774159386140250e-01
9.607030000000000655e+03 6.161800097286684874e-01
9.607530000000000655e+03 5.966004643226624493e-01
9.608010000000000218e+03 6.398423255050420533e-01
9.608530000000000655e+03 5.681664027765268576e-01
9.609030000000000655e+03 6.400079657342716555e-01
9.609530000000000655e+03 6.788306345004615494e-01
9.610010000000000218e+03 6.290980283487306313e-01
9.610530000000000655e+03 6.197726792564265397e-01
9.611030000000000655e+03 6.592895637113247442e-01
9.611530000000000655e+03 6.630036634762663805e-01
9.612030000000000655e+03 6.922903406536042858e-01
9.612520000000000437e+03 6.455581060336907928e-01
9.613030000000000655e+03 6.807526712343694442e-01
9.613489999999999782e+03 6.937052819703024564e-01
9.614030000000000655e+03 6.590709206797421560e-01
9.614530000000000655e+03 6.918414186215806616e-01
9.615030000000000655e+03 7.359419786618607295e-01
9.615530000000000655e+03 7.023192925617058879e-01
9.616030000000000655e+03 6.764100438172471197e-01
9.616530000000000655e+03 7.159545419277503209e-01
9.617030000000000655e+03 6.801682144281829823e-01
9.617530000000000655e+03 6.815238608327014447e-01
9.618030000000000655e+03 6.959835848978154216e-01
9.618530000000000655e+03 6.886908242740708008e-01
9.619020000000000437e+03 6.815772590557941379e-01
9.619530000000000655e+03 7.901244594213352457e-01
9.620030000000000655e+03 7.000207040804928837e-01
9.620530000000000655e+03 7.609737294316629708e-01
9.621030000000000655e+03 6.984779616018258475e-01
9.621530000000000655e+03 7.294400035495515189e-01
9.622030000000000655e+03 7.445411541107375131e-01
9.622530000000000655e+03 7.445008351787034684e-01
9.623030000000000655e+03 7.635720618011070382e-01
9.623530000000000655e+03 7.683598073866678702e-01
9.624010000000000218e+03 7.737904935462130984e-01
9.624530000000000655e+03 7.698628803571158086e-01
9.625020000000000437e+03 7.633507377466959287e-01
9.625530000000000655e+03 7.595676106423127072e-01
9.626020000000000437e+03 8.256129293013090287e-01
9.626530000000000655e+03 8.020222629980976459e-01
9.627030000000000655e+03 8.477203973738197673e-01
9.627530000000000655e+03 7.960460794853714273e-01
9.628030000000000655e+03 8.075347126698311229e-01
9.628530000000000655e+03 7.760038357450605995e-01
9.629030000000000655e+03 8.521537834450479965e-01
9.629530000000000655e+03 8.208787079283837995e-01
9.630030000000000655e+03 7.770523679910363857e-01
9.630530000000000655e+03 8.787674785002291822e-01
9.631030000000000655e+03 8.868348282806179927e-01
9.631530000000000655e+03 8.415362547636211499e-01
9.632030000000000655e+03 8.437794746971917226e-01
9.632520000000000437e+03 8.009745880815944963e-01
9.633030000000000655e+03 8.693314179993653079e-01
9.633530000000000655e+03 8.925809808112074029e-01
9.634030000000000655e+03 8.548424430649397276e-01
9.634530000000000655e+03 9.148587940531409668e-01
9.635030000000000655e+03 9.290516311819986273e-01
9.635530000000000655e+03 9.341263333092802990e-01
9.636030000000000655e+03 9.458745776243946413e-01
9.636530000000000655e+03 8.682645421347801040e-01
9.637020000000000437e+03 9.321061610293536193e-01
9.637530000000000655e+03 9.641637142089145573e-01
9.637989999999999782e+03 9.305966727181279596e-01
9.638530000000000655e+03 1.022510658636770930e+00
9.639030000000000655e+03 1.011350675553141620e+00
9.639530000000000655e+03 9.922804048370450491e-01
9.640030000000000655e+03 1.037312573592844345e+00
9.640520000000000437e+03 1.023523410827167357e+00
9.641030000000000655e+03 1.121800656914773819e+00
9.641530000000000655e+03 1.123049648695357838e+00
9.642030000000000655e+03 1.119355496022448770e+00
9.642530000000000655e+03 1.095428986354092915e+00
9.643030000000000655e+03 1.101351386080665185e+00
9.643530000000000655e+03 1.161948465400225894e+00
9.644030000000000655e+03 1.202824056461321511e+00
9.644530000000000655e+03 1.190812876845497303e+00
9.645030000000000655e+03 1.178655598998010534e+00
9.645530000000000655e+03 1.234025609827655412e+00
9.646030000000000655e+03 1.245709671734867463e+00
9.646530000000000655e+03 1.311853378802020798e+00
9.647020000000000437e+03 1.363594749273023599e+00
9.647530000000000655e+03 1.394610736628753678e+00
9.648020000000000437e+03 1.398143191045265965e+00
9.648530000000000655e+03 1.406287725312904691e+00
9.649030000000000655e+03 1.493402226978957081e+00
9.649530000000000655e+03 1.571801320775068511e+00
9.650030000000000655e+03 1.431348870835389420e+00
9.650510000000000218e+03 1.518769827016897223e+00
9.651030000000000655e+03 1.556697953793567013e+00
9.651530000000000655e+03 1.595600021934484580e+00
9.652030000000000655e+03 1.680077960552967653e+00
9.652530000000000655e+03 1.744390278745857170e+00
9.653020000000000437e+03 1.819413402248463818e+00
9.653530000000000655e+03 1.869119588702763179e+00
9.654030000000000655e+03 1.958839667244507643e+00
9.654530000000000655e+03 2.142362570805868671e+00
9.655030000000000655e+03 2.239244392970797470e+00
9.655530000000000655e+03 2.403801198529194050e+00
9.656030000000000655e+03 2.592705055314673324e+00
9.656530000000000655e+03 2.695905082107519668e+00
9.657030000000000655e+03 2.852573030642187923e+00
9.657530000000000655e+03 3.090947842157435232e+00
9.658030000000000655e+03 3.280845919585234860e+00
9.658530000000000655e+03 3.497060640080181582e+00
9.659030000000000655e+03 3.815042607895875904e+00
9.659530000000000655e+03 4.235646271111005667e+00
9.660030000000000655e+03 4.651941583650898160e+00
9.660530000000000655e+03 4.835609922492780655e+00
9.661030000000000655e+03 4.873898279100799869e+00
9.661530000000000655e+03 4.872743279747549394e+00
9.662030000000000655e+03 4.719550436052664111e+00
9.662510000000000218e+03 4.556272827377396695e+00
9.663030000000000655e+03 4.412553526655639047e+00
9.663530000000000655e+03 4.409020399815551272e+00
9.664030000000000655e+03 4.392586375779088392e+00
9.664530000000000655e+03 4.535342618996068609e+00
9.665030000000000655e+03 4.524448506316073093e+00
9.665530000000000655e+03 4.499330304196659469e+00
9.666030000000000655e+03 4.515829284601874605e+00
9.666530000000000655e+03 4.369571914904875065e+00
9.667030000000000655e+03 4.357944054540618950e+00
9.667530000000000655e+03 4.233150491133981674e+00
9.668030000000000655e+03 4.309968355111823968e+00
9.668530000000000655e+03 4.254237668903230407e+00
9.669030000000000655e+03 4.305205628702196918e+00
9.669540000000000873e+03 4.325172937805680462e+00
9.670030000000000655e+03 4.232840116004056519e+00
9.670520000000000437e+03 4.159081184893496541e+00
9.671030000000000655e+03 4.081536424834703247e+00
9.671530000000000655e+03 3.992385443701058190e+00
9.672030000000000655e+03 3.893019760315534317e+00
9.672530000000000655e+03 3.794154461347459595e+00
9.673030000000000655e+03 3.800969890392854822e+00
9.673530000000000655e+03 3.802448358685859731e+00
9.674030000000000655e+03 3.718610376592719202e+00
9.674530000000000655e+03 3.787569131498255803e+00
9.675030000000000655e+03 3.793907730966476155e+00
9.675520000000000437e+03 3.773699847107168548e+00
9.676030000000000655e+03 3.701118239279517219e+00
9.676510000000000218e+03 3.622192412000707851e+00
9.677030000000000655e+03 3.644442220159436197e+00
9.677530000000000655e+03 3.539618048302195952e+00
9.678030000000000655e+03 3.501424194878905105e+00
9.678530000000000655e+03 3.417273351245647905e+00
9.679010000000000218e+03 3.290084437516370031e+00
9.679530000000000655e+03 3.420077535301385474e+00
9.680030000000000655e+03 3.402818724889727253e+00
9.680510000000000218e+03 3.335237961281006136e+00
9.681030000000000655e+03 3.345666693641395462e+00
9.681530000000000655e+03 3.386761272248178134e+00
9.682030000000000655e+03 3.455236411654300177e+00
9.682530000000000655e+03 3.404836924836704082e+00
9.683030000000000655e+03 3.432893226768536366e+00
9.683530000000000655e+03 3.321122425208275608e+00
9.684030000000000655e+03 3.319146861275850569e+00
9.684530000000000655e+03 3.378040176482189239e+00
9.685030000000000655e+03 3.349296852121693924e+00
9.685530000000000655e+03 3.308027505851783623e+00
9.686020000000000437e+03 3.301735789237730145e+00
9.686530000000000655e+03 3.372030706067147499e+00
9.687030000000000655e+03 3.284728982055714397e+00
9.687530000000000655e+03 3.321827270598255222e+00
9.688030000000000655e+03 3.276286825920360357e+00
9.688530000000000655e+03 3.335340651047811633e+00
9.689030000000000655e+03 3.280639807558464405e+00
9.689530000000000655e+03 3.345930527867206905e+00
9.690030000000000655e+03 3.299532522407193191e+00
9.690530000000000655e+03 3.342392852158475147e+00
9.691030000000000655e+03 3.399373116889676805e+00
9.691530000000000655e+03 3.394492533903399334e+00
9.692030000000000655e+03 3.436294865713288793e+00
9.692530000000000655e+03 3.357794559079629426e+00
9.693030000000000655e+03 3.415702306570076452e+00
9.693530000000000655e+03 3.395772732233913516e+00
9.694000000000000000e+03 3.357507070333677568e+00
9.694530000000000655e+03 3.383697432812541983e+00
9.695030000000000655e+03 3.408193013929965876e+00
9.695530000000000655e+03 3.337747161315725908e+00
9.696030000000000655e+03 3.320529845444819994e+00
9.696530000000000655e+03 3.396818006470021079e+00
9.697030000000000655e+03 3.335316576481789141e+00
9.697530000000000655e+03 3.426985676559034744e+00
9.698030000000000655e+03 3.350103015775428794e+00
9.698530000000000655e+03 3.346804931214690360e+00
9.699030000000000655e+03 3.390535513117187705e+00
9.699500000000000000e+03 3.365490496425642242e+00
9.700030000000000655e+03 3.295332733225173172e+00
9.700530000000000655e+03 3.326000731355248874e+00
9.701030000000000655e+03 3.341313175595717944e+00
9.701530000000000655e+03 3.507330561771166977e+00
9.702010000000000218e+03 3.413541428705500813e+00
9.702530000000000655e+03 3.426205188024475490e+00
9.703030000000000655e+03 3.407277618247995576e+00
9.703530000000000655e+03 3.517248884237152318e+00
9.704030000000000655e+03 3.494673624844299553e+00
9.704530000000000655e+03 3.471690449186006333e+00
9.705030000000000655e+03 3.463710172431521350e+00
9.705530000000000655e+03 3.513820541437596034e+00
9.706030000000000655e+03 3.546669763333547998e+00
9.706530000000000655e+03 3.483917597632059326e+00
9.707020000000000437e+03 3.515690580423258993e+00
9.707530000000000655e+03 3.518926377816589124e+00
9.708030000000000655e+03 3.481198969504352370e+00
9.708530000000000655e+03 3.512766727017289092e+00
9.709030000000000655e+03 3.573265628344534761e+00
9.709530000000000655e+03 3.591251962404365283e+00
9.710030000000000655e+03 3.553168503622777585e+00
9.710489999999999782e+03 3.632454449172592525e+00
9.711030000000000655e+03 3.593905337635510566e+00
9.711530000000000655e+03 3.630389523921119910e+00
9.712030000000000655e+03 3.644407765312639658e+00
9.712530000000000655e+03 3.598601787087770898e+00
9.713030000000000655e+03 3.569300649930332803e+00
9.713530000000000655e+03 3.628971537886773291e+00
9.714030000000000655e+03 3.608775737426043850e+00
9.714530000000000655e+03 3.644979010450610346e+00
9.715030000000000655e+03 3.644340976377184127e+00
9.715530000000000655e+03 3.655640788963520293e+00
9.716030000000000655e+03 3.718301055870329108e+00
9.716530000000000655e+03 3.692803836152623198e+00
9.717030000000000655e+03 3.752725749412782363e+00
9.717530000000000655e+03 3.752885658289516257e+00
9.718030000000000655e+03 3.739413456055542984e+00
9.718530000000000655e+03 3.764223081511896218e+00
9.719030000000000655e+03 3.787389588551360653e+00
9.719530000000000655e+03 3.783472686713054145e+00
9.720030000000000655e+03 3.746906901501071641e+00
9.720530000000000655e+03 3.781551480247625108e+00
9.721030000000000655e+03 3.771648407660773472e+00
9.721530000000000655e+03 3.762387878823234999e+00
9.722030000000000655e+03 3.804917999204921131e+00
9.722520000000000437e+03 3.723444299435028526e+00
9.723030000000000655e+03 3.711977427055703771e+00
9.723530000000000655e+03 3.751763091859675825e+00
9.724030000000000655e+03 3.798900004156203547e+00
9.724530000000000655e+03 3.720448411461890981e+00
9.725030000000000655e+03 3.739949882893124133e+00
9.725530000000000655e+03 3.786128473499314140e+00
9.726030000000000655e+03 3.787644940732496135e+00
9.726530000000000655e+03 3.777234362570977222e+00
9.727020000000000437e+03 3.704736871610083249e+00
9.727530000000000655e+03 3.754518635653806946e+00
9.728030000000000655e+03 3.749094194324745111e+00
9.728530000000000655e+03 3.789635049530306610e+00
9.729030000000000655e+03 3.768698776371858017e+00
9.729530000000000655e+03 3.734005063150636072e+00
9.730030000000000655e+03 3.660898088963663533e+00
9.730530000000000655e+03 3.732356950545099750e+00
9.731030000000000655e+03 3.694012515959358645e+00
9.731530000000000655e+03 3.695921717020435704e+00
9.732030000000000655e+03 3.637828599806157470e+00
9.732530000000000655e+03 3.619423974118397780e+00
9.733030000000000655e+03 3.624702458838924279e+00
9.733530000000000655e+03 3.559222956048510689e+00
9.734030000000000655e+03 3.571565431383535216e+00
9.734530000000000655e+03 3.534404166189166752e+00
9.735030000000000655e+03 3.471820535569711375e+00
9.735530000000000655e+03 3.482987866470199645e+00
9.736030000000000655e+03 3.465933467626532760e+00
9.736530000000000655e+03 3.479721665259101648e+00
9.737030000000000655e+03 3.420639209795753644e+00
9.737530000000000655e+03 3.460401275760589979e+00
9.738030000000000655e+03 3.398621664257998276e+00
9.738530000000000655e+03 3.449528292611100611e+00
9.739030000000000655e+03 3.435273233767510703e+00
9.739530000000000655e+03 3.440316248029526403e+00
9.740030000000000655e+03 3.469968775118732029e+00
9.740489999999999782e+03 3.424792474412517329e+00
9.741030000000000655e+03 3.412032802401516740e+00
9.741530000000000655e+03 3.411877508623008204e+00
9.742000000000000000e+03 3.417489689011802056e+00
9.742530000000000655e+03 3.409974832478067874e+00
9.743030000000000655e+03 3.499809689384635103e+00
9.743530000000000655e+03 3.439478548188463769e+00
9.744030000000000655e+03 3.593082965948374508e+00
9.744530000000000655e+03 3.462816236670298586e+00
9.745030000000000655e+03 3.489133921451833764e+00
9.745510000000000218e+03 3.420080877656578977e+00
9.746030000000000655e+03 3.518056855906574576e+00
9.746530000000000655e+03 3.604146401812067246e+00
9.747030000000000655e+03 3.608496673003503741e+00
9.747530000000000655e+03 3.572807005670179947e+00
9.748030000000000655e+03 3.590276485705523157e+00
9.748530000000000655e+03 3.567265691661734905e+00
9.749030000000000655e+03 3.570294483078984449e+00
9.749530000000000655e+03 3.620153603082521876e+00
9.750020000000000437e+03 3.706176966485844382e+00
9.750530000000000655e+03 3.726347068579367150e+00
9.751030000000000655e+03 3.759845680956563463e+00
9.751530000000000655e+03 3.753744179723867980e+00
9.752030000000000655e+03 3.718025187540211718e+00
9.752530000000000655e+03 3.753405100664844785e+00
9.753030000000000655e+03 3.706013357712540479e+00
9.753530000000000655e+03 3.778759520412195094e+00
9.754030000000000655e+03 3.726304548127773231e+00
9.754530000000000655e+03 3.783423207887088413e+00
9.755030000000000655e+03 3.740612193948639863e+00
9.755530000000000655e+03 3.786236558008516884e+00
9.756010000000000218e+03 3.828429753266525903e+00
9.756530000000000655e+03 3.794088332118081830e+00
9.757030000000000655e+03 3.810119738443976001e+00
9.757530000000000655e+03 3.801852317903042788e+00
9.758030000000000655e+03 3.804609825278872037e+00
9.758530000000000655e+03 3.814862588630273166e+00
9.759030000000000655e+03 3.808613829802992790e+00
9.759530000000000655e+03 3.822954161867108347e+00
9.760030000000000655e+03 3.891392128863812694e+00
9.760530000000000655e+03 3.822617158078230215e+00
9.761030000000000655e+03 3.736867675488785956e+00
9.761530000000000655e+03 3.788365084212214740e+00
9.762030000000000655e+03 3.775702265799896651e+00
9.762530000000000655e+03 3.862358514610241933e+00
9.763030000000000655e+03 3.838794657686068312e+00
9.763530000000000655e+03 3.830175235044706916e+00
9.764030000000000655e+03 3.830198646746971747e+00
9.764530000000000655e+03 3.769965525806439288e+00
9.765030000000000655e+03 3.747410158086796450e+00
9.765530000000000655e+03 3.788942046766797578e+00
9.766030000000000655e+03 3.725206797960232130e+00
9.766530000000000655e+03 3.770837560401737232e+00
9.767030000000000655e+03 3.725345825622435214e+00
9.767530000000000655e+03 3.841146355223378883e+00
9.768030000000000655e+03 3.803196741427125716e+00
9.768530000000000655e+03 3.797581199574576516e+00
9.769030000000000655e+03 3.726256129630320491e+00
9.769530000000000655e+03 3.768113181897452701e+00
9.770030000000000655e+03 3.784128324166837309e+00
9.770530000000000655e+03 3.745730296427687733e+00
9.771030000000000655e+03 3.747673882097328324e+00
9.771530000000000655e+03 3.761380104764414867e+00
9.772030000000000655e+03 3.690110731070337824e+00
9.772530000000000655e+03 3.764840175444851944e+00
9.773030000000000655e+03 3.713375370321785773e+00
9.773530000000000655e+03 3.748492641013816407e+00
9.774030000000000655e+03 3.752447205346839620e+00
9.774530000000000655e+03 3.695208817187661143e+00
9.775030000000000655e+03 3.703576541525502197e+00
9.775520000000000437e+03 3.677826744060526565e+00
9.776030000000000655e+03 3.641195105066260318e+00
9.776530000000000655e+03 3.715646946189110622e+00
9.777030000000000655e+03 3.660105308345612762e+00
9.777530000000000655e+03 3.684958781263385497e+00
9.778000000000000000e+03 3.652368289063984808e+00
9.778530000000000655e+03 3.625425750719782680e+00
9.779030000000000655e+03 3.736709075273564107e+00
9.779500000000000000e+03 3.655076758891275368e+00
9.780030000000000655e+03 3.696746709337126013e+00
9.780530000000000655e+03 3.687403433414382370e+00
9.781030000000000655e+03 3.652214279461706070e+00
9.781530000000000655e+03 3.677878628025489594e+00
9.781989999999999782e+03 3.694496938843498945e+00
9.782530000000000655e+03 3.713328308920833098e+00
9.783030000000000655e+03 3.687627766161349019e+00
9.783530000000000655e+03 3.680351229019099168e+00
9.784010000000000218e+03 3.690612234489192289e+00
9.784530000000000655e+03 3.661942435163220821e+00
9.785030000000000655e+03 3.650580856210574598e+00
9.785530000000000655e+03 3.740552457381493667e+00
9.786010000000000218e+03 3.795673455717911704e+00
9.786530000000000655e+03 3.717847384941779243e+00
9.787030000000000655e+03 3.722363209682586493e+00
9.787530000000000655e+03 3.741431378354092452e+00
9.788030000000000655e+03 3.740983102229247681e+00
9.788530000000000655e+03 3.756247716789821833e+00
9.789020000000000437e+03 3.830235623195274108e+00
9.789530000000000655e+03 3.811834347966794656e+00
9.790030000000000655e+03 3.851183116742213919e+00
9.790530000000000655e+03 3.801431191935229492e+00
9.791030000000000655e+03 3.801036478188348333e+00
